,0,1
0,"('경기도', '포천')","('충청남도', '금산')"
1,"('충청남도', '금산')","('경기도', '포천')"
2,"('경기도', '포천')","('충청남도', '논산')"
3,"('충청남도', '논산')","('경기도', '포천')"
4,"('경기도', '포천')","('충청남도', '천안')"
5,"('충청남도', '천안')","('경기도', '포천')"
6,"('경기도', '포천')","('경기도', '의정부')"
7,"('경기도', '의정부')","('경기도', '포천')"
8,"('경기도', '포천')","('경상북도', '경주')"
9,"('경상북도', '경주')","('경기도', '포천')"
10,"('경기도', '포천')","('전라남도', '해남')"
11,"('전라남도', '해남')","('경기도', '포천')"
12,"('경기도', '포천')","('강원도', '철원')"
13,"('강원도', '철원')","('경기도', '포천')"
14,"('경기도', '포천')","('전라남도', '여수')"
15,"('전라남도', '여수')","('경기도', '포천')"
16,"('경기도', '포천')","('충청남도', '예산')"
17,"('충청남도', '예산')","('경기도', '포천')"
18,"('경기도', '포천')","('전라북도', '부안')"
19,"('전라북도', '부안')","('경기도', '포천')"
20,"('경기도', '포천')","('강원도', '강릉')"
21,"('강원도', '강릉')","('경기도', '포천')"
22,"('경기도', '포천')","('충청남도', '청양')"
23,"('충청남도', '청양')","('경기도', '포천')"
24,"('경기도', '포천')","('강원도', '양양')"
25,"('강원도', '양양')","('경기도', '포천')"
26,"('경기도', '포천')","('경기도', '안성')"
27,"('경기도', '안성')","('경기도', '포천')"
28,"('경기도', '포천')","('경상북도', '영천')"
29,"('경상북도', '영천')","('경기도', '포천')"
30,"('경기도', '포천')","('경상남도', '김해')"
31,"('경상남도', '김해')","('경기도', '포천')"
32,"('경기도', '포천')","('경상남도', '진주')"
33,"('경상남도', '진주')","('경기도', '포천')"
34,"('경기도', '포천')","('경기도', '안산')"
35,"('경기도', '안산')","('경기도', '포천')"
36,"('경기도', '포천')","('전라남도', '목포')"
37,"('전라남도', '목포')","('경기도', '포천')"
38,"('경기도', '포천')","('전라북도', '익산')"
39,"('전라북도', '익산')","('경기도', '포천')"
40,"('경기도', '포천')","('전라북도', '김제')"
41,"('전라북도', '김제')","('경기도', '포천')"
42,"('경기도', '포천')","('울산', '울산')"
43,"('울산', '울산')","('경기도', '포천')"
44,"('경기도', '포천')","('대구', '대구')"
45,"('대구', '대구')","('경기도', '포천')"
46,"('경기도', '포천')","('전라북도', '순창')"
47,"('전라북도', '순창')","('경기도', '포천')"
48,"('경기도', '포천')","('전라북도', '전주')"
49,"('전라북도', '전주')","('경기도', '포천')"
50,"('경기도', '포천')","('전라남도', '진도')"
51,"('전라남도', '진도')","('경기도', '포천')"
52,"('경기도', '포천')","('경기도', '시흥')"
53,"('경기도', '시흥')","('경기도', '포천')"
54,"('경기도', '포천')","('경기도', '평택')"
55,"('경기도', '평택')","('경기도', '포천')"
56,"('경기도', '포천')","('강원도', '영월')"
57,"('강원도', '영월')","('경기도', '포천')"
58,"('경기도', '포천')","('인천', '인천')"
59,"('인천', '인천')","('경기도', '포천')"
60,"('경기도', '포천')","('경기도', '여주')"
61,"('경기도', '여주')","('경기도', '포천')"
62,"('경기도', '포천')","('경상남도', '창원')"
63,"('경상남도', '창원')","('경기도', '포천')"
64,"('경기도', '포천')","('전라남도', '광양')"
65,"('전라남도', '광양')","('경기도', '포천')"
66,"('경기도', '포천')","('경상남도', '통영')"
67,"('경상남도', '통영')","('경기도', '포천')"
68,"('경기도', '포천')","('전라남도', '함평')"
69,"('전라남도', '함평')","('경기도', '포천')"
70,"('경기도', '포천')","('경기도', '이천')"
71,"('경기도', '이천')","('경기도', '포천')"
72,"('경기도', '포천')","('전라남도', '곡성')"
73,"('전라남도', '곡성')","('경기도', '포천')"
74,"('경기도', '포천')","('경상북도', '포항')"
75,"('경상북도', '포항')","('경기도', '포천')"
76,"('경기도', '포천')","('전라남도', '완도')"
77,"('전라남도', '완도')","('경기도', '포천')"
78,"('경기도', '포천')","('전라남도', '보성')"
79,"('전라남도', '보성')","('경기도', '포천')"
80,"('경기도', '포천')","('전라남도', '나주')"
81,"('전라남도', '나주')","('경기도', '포천')"
82,"('경기도', '포천')","('충청북도', '청주')"
83,"('충청북도', '청주')","('경기도', '포천')"
84,"('경기도', '포천')","('강원도', '속초')"
85,"('강원도', '속초')","('경기도', '포천')"
86,"('경기도', '포천')","('경기도', '용인')"
87,"('경기도', '용인')","('경기도', '포천')"
88,"('경기도', '포천')","('전라남도', '순천')"
89,"('전라남도', '순천')","('경기도', '포천')"
90,"('경기도', '포천')","('경상북도', '구미')"
91,"('경상북도', '구미')","('경기도', '포천')"
92,"('경기도', '포천')","('충청남도', '보령')"
93,"('충청남도', '보령')","('경기도', '포천')"
94,"('경기도', '포천')","('전라남도', '영광')"
95,"('전라남도', '영광')","('경기도', '포천')"
96,"('경기도', '포천')","('대전', '대전')"
97,"('대전', '대전')","('경기도', '포천')"
98,"('경기도', '포천')","('전라남도', '장성')"
99,"('전라남도', '장성')","('경기도', '포천')"
100,"('경기도', '포천')","('경기도', '오산')"
101,"('경기도', '오산')","('경기도', '포천')"
102,"('경기도', '포천')","('경기도', '수원')"
103,"('경기도', '수원')","('경기도', '포천')"
104,"('경기도', '포천')","('충청남도', '홍성')"
105,"('충청남도', '홍성')","('경기도', '포천')"
106,"('경기도', '포천')","('경상북도', '문경')"
107,"('경상북도', '문경')","('경기도', '포천')"
108,"('경기도', '포천')","('전라남도', '장흥')"
109,"('전라남도', '장흥')","('경기도', '포천')"
110,"('경기도', '포천')","('전라북도', '남원')"
111,"('전라북도', '남원')","('경기도', '포천')"
112,"('경기도', '포천')","('전라남도', '담양')"
113,"('전라남도', '담양')","('경기도', '포천')"
114,"('경기도', '포천')","('전라남도', '구례')"
115,"('전라남도', '구례')","('경기도', '포천')"
116,"('경기도', '포천')","('전라남도', '신안')"
117,"('전라남도', '신안')","('경기도', '포천')"
118,"('경기도', '포천')","('경상북도', '영덕')"
119,"('경상북도', '영덕')","('경기도', '포천')"
120,"('경기도', '포천')","('강원도', '삼척')"
121,"('강원도', '삼척')","('경기도', '포천')"
122,"('경기도', '포천')","('경기도', '부천')"
123,"('경기도', '부천')","('경기도', '포천')"
124,"('경기도', '포천')","('전라남도', '무안')"
125,"('전라남도', '무안')","('경기도', '포천')"
126,"('경기도', '포천')","('부산', '부산')"
127,"('부산', '부산')","('경기도', '포천')"
128,"('경기도', '포천')","('강원도', '원주')"
129,"('강원도', '원주')","('경기도', '포천')"
130,"('경기도', '포천')","('전라남도', '영암')"
131,"('전라남도', '영암')","('경기도', '포천')"
132,"('경기도', '포천')","('강원도', '동해')"
133,"('강원도', '동해')","('경기도', '포천')"
134,"('경기도', '포천')","('충청남도', '태안')"
135,"('충청남도', '태안')","('경기도', '포천')"
136,"('경기도', '포천')","('경상북도', '안동')"
137,"('경상북도', '안동')","('경기도', '포천')"
138,"('경기도', '포천')","('충청남도', '서산')"
139,"('충청남도', '서산')","('경기도', '포천')"
140,"('경기도', '포천')","('충청남도', '당진')"
141,"('충청남도', '당진')","('경기도', '포천')"
142,"('경기도', '포천')","('경기도', '성남')"
143,"('경기도', '성남')","('경기도', '포천')"
144,"('경기도', '포천')","('충청남도', '공주')"
145,"('충청남도', '공주')","('경기도', '포천')"
146,"('경기도', '포천')","('충청북도', '제천')"
147,"('충청북도', '제천')","('경기도', '포천')"
148,"('경기도', '포천')","('전라북도', '정읍')"
149,"('전라북도', '정읍')","('경기도', '포천')"
150,"('경기도', '포천')","('경상북도', '영주')"
151,"('경상북도', '영주')","('경기도', '포천')"
152,"('경기도', '포천')","('전라남도', '화순')"
153,"('전라남도', '화순')","('경기도', '포천')"
154,"('경기도', '포천')","('경기도', '고양')"
155,"('경기도', '고양')","('경기도', '포천')"
156,"('경기도', '포천')","('충청북도', '증평')"
157,"('충청북도', '증평')","('경기도', '포천')"
158,"('경기도', '포천')","('경상북도', '예천')"
159,"('경상북도', '예천')","('경기도', '포천')"
160,"('경기도', '포천')","('충청남도', '아산')"
161,"('충청남도', '아산')","('경기도', '포천')"
162,"('경기도', '포천')","('충청북도', '괴산')"
163,"('충청북도', '괴산')","('경기도', '포천')"
164,"('경기도', '포천')","('전라남도', '고흥')"
165,"('전라남도', '고흥')","('경기도', '포천')"
166,"('경기도', '포천')","('세종특별자치시', '세종')"
167,"('세종특별자치시', '세종')","('경기도', '포천')"
168,"('경기도', '포천')","('충청북도', '보은')"
169,"('충청북도', '보은')","('경기도', '포천')"
170,"('경기도', '포천')","('충청북도', '충주')"
171,"('충청북도', '충주')","('경기도', '포천')"
172,"('경기도', '포천')","('경상북도', '김천')"
173,"('경상북도', '김천')","('경기도', '포천')"
174,"('경기도', '포천')","('경상북도', '상주')"
175,"('경상북도', '상주')","('경기도', '포천')"
176,"('경기도', '포천')","('전라북도', '군산')"
177,"('전라북도', '군산')","('경기도', '포천')"
178,"('경기도', '포천')","('전라남도', '강진')"
179,"('전라남도', '강진')","('경기도', '포천')"
180,"('경기도', '포천')","('전라북도', '고창')"
181,"('전라북도', '고창')","('경기도', '포천')"
182,"('경기도', '포천')","('강원도', '춘천')"
183,"('강원도', '춘천')","('경기도', '포천')"
184,"('경기도', '포천')","('서울', '서울')"
185,"('서울', '서울')","('경기도', '포천')"
186,"('충청남도', '금산')","('충청남도', '논산')"
187,"('충청남도', '논산')","('충청남도', '금산')"
188,"('충청남도', '금산')","('충청남도', '천안')"
189,"('충청남도', '천안')","('충청남도', '금산')"
190,"('충청남도', '금산')","('경기도', '의정부')"
191,"('경기도', '의정부')","('충청남도', '금산')"
192,"('충청남도', '금산')","('경상북도', '경주')"
193,"('경상북도', '경주')","('충청남도', '금산')"
194,"('충청남도', '금산')","('전라남도', '해남')"
195,"('전라남도', '해남')","('충청남도', '금산')"
196,"('충청남도', '금산')","('강원도', '철원')"
197,"('강원도', '철원')","('충청남도', '금산')"
198,"('충청남도', '금산')","('전라남도', '여수')"
199,"('전라남도', '여수')","('충청남도', '금산')"
200,"('충청남도', '금산')","('충청남도', '예산')"
201,"('충청남도', '예산')","('충청남도', '금산')"
202,"('충청남도', '금산')","('전라북도', '부안')"
203,"('전라북도', '부안')","('충청남도', '금산')"
204,"('충청남도', '금산')","('강원도', '강릉')"
205,"('강원도', '강릉')","('충청남도', '금산')"
206,"('충청남도', '금산')","('충청남도', '청양')"
207,"('충청남도', '청양')","('충청남도', '금산')"
208,"('충청남도', '금산')","('강원도', '양양')"
209,"('강원도', '양양')","('충청남도', '금산')"
210,"('충청남도', '금산')","('경기도', '안성')"
211,"('경기도', '안성')","('충청남도', '금산')"
212,"('충청남도', '금산')","('경상북도', '영천')"
213,"('경상북도', '영천')","('충청남도', '금산')"
214,"('충청남도', '금산')","('경상남도', '김해')"
215,"('경상남도', '김해')","('충청남도', '금산')"
216,"('충청남도', '금산')","('경상남도', '진주')"
217,"('경상남도', '진주')","('충청남도', '금산')"
218,"('충청남도', '금산')","('경기도', '안산')"
219,"('경기도', '안산')","('충청남도', '금산')"
220,"('충청남도', '금산')","('전라남도', '목포')"
221,"('전라남도', '목포')","('충청남도', '금산')"
222,"('충청남도', '금산')","('전라북도', '익산')"
223,"('전라북도', '익산')","('충청남도', '금산')"
224,"('충청남도', '금산')","('전라북도', '김제')"
225,"('전라북도', '김제')","('충청남도', '금산')"
226,"('충청남도', '금산')","('울산', '울산')"
227,"('울산', '울산')","('충청남도', '금산')"
228,"('충청남도', '금산')","('대구', '대구')"
229,"('대구', '대구')","('충청남도', '금산')"
230,"('충청남도', '금산')","('전라북도', '순창')"
231,"('전라북도', '순창')","('충청남도', '금산')"
232,"('충청남도', '금산')","('전라북도', '전주')"
233,"('전라북도', '전주')","('충청남도', '금산')"
234,"('충청남도', '금산')","('전라남도', '진도')"
235,"('전라남도', '진도')","('충청남도', '금산')"
236,"('충청남도', '금산')","('경기도', '시흥')"
237,"('경기도', '시흥')","('충청남도', '금산')"
238,"('충청남도', '금산')","('경기도', '평택')"
239,"('경기도', '평택')","('충청남도', '금산')"
240,"('충청남도', '금산')","('강원도', '영월')"
241,"('강원도', '영월')","('충청남도', '금산')"
242,"('충청남도', '금산')","('인천', '인천')"
243,"('인천', '인천')","('충청남도', '금산')"
244,"('충청남도', '금산')","('경기도', '여주')"
245,"('경기도', '여주')","('충청남도', '금산')"
246,"('충청남도', '금산')","('경상남도', '창원')"
247,"('경상남도', '창원')","('충청남도', '금산')"
248,"('충청남도', '금산')","('전라남도', '광양')"
249,"('전라남도', '광양')","('충청남도', '금산')"
250,"('충청남도', '금산')","('경상남도', '통영')"
251,"('경상남도', '통영')","('충청남도', '금산')"
252,"('충청남도', '금산')","('전라남도', '함평')"
253,"('전라남도', '함평')","('충청남도', '금산')"
254,"('충청남도', '금산')","('경기도', '이천')"
255,"('경기도', '이천')","('충청남도', '금산')"
256,"('충청남도', '금산')","('전라남도', '곡성')"
257,"('전라남도', '곡성')","('충청남도', '금산')"
258,"('충청남도', '금산')","('경상북도', '포항')"
259,"('경상북도', '포항')","('충청남도', '금산')"
260,"('충청남도', '금산')","('전라남도', '완도')"
261,"('전라남도', '완도')","('충청남도', '금산')"
262,"('충청남도', '금산')","('전라남도', '보성')"
263,"('전라남도', '보성')","('충청남도', '금산')"
264,"('충청남도', '금산')","('전라남도', '나주')"
265,"('전라남도', '나주')","('충청남도', '금산')"
266,"('충청남도', '금산')","('충청북도', '청주')"
267,"('충청북도', '청주')","('충청남도', '금산')"
268,"('충청남도', '금산')","('강원도', '속초')"
269,"('강원도', '속초')","('충청남도', '금산')"
270,"('충청남도', '금산')","('경기도', '용인')"
271,"('경기도', '용인')","('충청남도', '금산')"
272,"('충청남도', '금산')","('전라남도', '순천')"
273,"('전라남도', '순천')","('충청남도', '금산')"
274,"('충청남도', '금산')","('경상북도', '구미')"
275,"('경상북도', '구미')","('충청남도', '금산')"
276,"('충청남도', '금산')","('충청남도', '보령')"
277,"('충청남도', '보령')","('충청남도', '금산')"
278,"('충청남도', '금산')","('전라남도', '영광')"
279,"('전라남도', '영광')","('충청남도', '금산')"
280,"('충청남도', '금산')","('대전', '대전')"
281,"('대전', '대전')","('충청남도', '금산')"
282,"('충청남도', '금산')","('전라남도', '장성')"
283,"('전라남도', '장성')","('충청남도', '금산')"
284,"('충청남도', '금산')","('경기도', '오산')"
285,"('경기도', '오산')","('충청남도', '금산')"
286,"('충청남도', '금산')","('경기도', '수원')"
287,"('경기도', '수원')","('충청남도', '금산')"
288,"('충청남도', '금산')","('충청남도', '홍성')"
289,"('충청남도', '홍성')","('충청남도', '금산')"
290,"('충청남도', '금산')","('경상북도', '문경')"
291,"('경상북도', '문경')","('충청남도', '금산')"
292,"('충청남도', '금산')","('전라남도', '장흥')"
293,"('전라남도', '장흥')","('충청남도', '금산')"
294,"('충청남도', '금산')","('전라북도', '남원')"
295,"('전라북도', '남원')","('충청남도', '금산')"
296,"('충청남도', '금산')","('전라남도', '담양')"
297,"('전라남도', '담양')","('충청남도', '금산')"
298,"('충청남도', '금산')","('전라남도', '구례')"
299,"('전라남도', '구례')","('충청남도', '금산')"
300,"('충청남도', '금산')","('전라남도', '신안')"
301,"('전라남도', '신안')","('충청남도', '금산')"
302,"('충청남도', '금산')","('경상북도', '영덕')"
303,"('경상북도', '영덕')","('충청남도', '금산')"
304,"('충청남도', '금산')","('강원도', '삼척')"
305,"('강원도', '삼척')","('충청남도', '금산')"
306,"('충청남도', '금산')","('경기도', '부천')"
307,"('경기도', '부천')","('충청남도', '금산')"
308,"('충청남도', '금산')","('전라남도', '무안')"
309,"('전라남도', '무안')","('충청남도', '금산')"
310,"('충청남도', '금산')","('부산', '부산')"
311,"('부산', '부산')","('충청남도', '금산')"
312,"('충청남도', '금산')","('강원도', '원주')"
313,"('강원도', '원주')","('충청남도', '금산')"
314,"('충청남도', '금산')","('전라남도', '영암')"
315,"('전라남도', '영암')","('충청남도', '금산')"
316,"('충청남도', '금산')","('강원도', '동해')"
317,"('강원도', '동해')","('충청남도', '금산')"
318,"('충청남도', '금산')","('충청남도', '태안')"
319,"('충청남도', '태안')","('충청남도', '금산')"
320,"('충청남도', '금산')","('경상북도', '안동')"
321,"('경상북도', '안동')","('충청남도', '금산')"
322,"('충청남도', '금산')","('충청남도', '서산')"
323,"('충청남도', '서산')","('충청남도', '금산')"
324,"('충청남도', '금산')","('충청남도', '당진')"
325,"('충청남도', '당진')","('충청남도', '금산')"
326,"('충청남도', '금산')","('경기도', '성남')"
327,"('경기도', '성남')","('충청남도', '금산')"
328,"('충청남도', '금산')","('충청남도', '공주')"
329,"('충청남도', '공주')","('충청남도', '금산')"
330,"('충청남도', '금산')","('충청북도', '제천')"
331,"('충청북도', '제천')","('충청남도', '금산')"
332,"('충청남도', '금산')","('전라북도', '정읍')"
333,"('전라북도', '정읍')","('충청남도', '금산')"
334,"('충청남도', '금산')","('경상북도', '영주')"
335,"('경상북도', '영주')","('충청남도', '금산')"
336,"('충청남도', '금산')","('전라남도', '화순')"
337,"('전라남도', '화순')","('충청남도', '금산')"
338,"('충청남도', '금산')","('경기도', '고양')"
339,"('경기도', '고양')","('충청남도', '금산')"
340,"('충청남도', '금산')","('충청북도', '증평')"
341,"('충청북도', '증평')","('충청남도', '금산')"
342,"('충청남도', '금산')","('경상북도', '예천')"
343,"('경상북도', '예천')","('충청남도', '금산')"
344,"('충청남도', '금산')","('충청남도', '아산')"
345,"('충청남도', '아산')","('충청남도', '금산')"
346,"('충청남도', '금산')","('충청북도', '괴산')"
347,"('충청북도', '괴산')","('충청남도', '금산')"
348,"('충청남도', '금산')","('전라남도', '고흥')"
349,"('전라남도', '고흥')","('충청남도', '금산')"
350,"('충청남도', '금산')","('세종특별자치시', '세종')"
351,"('세종특별자치시', '세종')","('충청남도', '금산')"
352,"('충청남도', '금산')","('충청북도', '보은')"
353,"('충청북도', '보은')","('충청남도', '금산')"
354,"('충청남도', '금산')","('충청북도', '충주')"
355,"('충청북도', '충주')","('충청남도', '금산')"
356,"('충청남도', '금산')","('경상북도', '김천')"
357,"('경상북도', '김천')","('충청남도', '금산')"
358,"('충청남도', '금산')","('경상북도', '상주')"
359,"('경상북도', '상주')","('충청남도', '금산')"
360,"('충청남도', '금산')","('전라북도', '군산')"
361,"('전라북도', '군산')","('충청남도', '금산')"
362,"('충청남도', '금산')","('전라남도', '강진')"
363,"('전라남도', '강진')","('충청남도', '금산')"
364,"('충청남도', '금산')","('전라북도', '고창')"
365,"('전라북도', '고창')","('충청남도', '금산')"
366,"('충청남도', '금산')","('강원도', '춘천')"
367,"('강원도', '춘천')","('충청남도', '금산')"
368,"('충청남도', '금산')","('서울', '서울')"
369,"('서울', '서울')","('충청남도', '금산')"
370,"('충청남도', '논산')","('충청남도', '천안')"
371,"('충청남도', '천안')","('충청남도', '논산')"
372,"('충청남도', '논산')","('경기도', '의정부')"
373,"('경기도', '의정부')","('충청남도', '논산')"
374,"('충청남도', '논산')","('경상북도', '경주')"
375,"('경상북도', '경주')","('충청남도', '논산')"
376,"('충청남도', '논산')","('전라남도', '해남')"
377,"('전라남도', '해남')","('충청남도', '논산')"
378,"('충청남도', '논산')","('강원도', '철원')"
379,"('강원도', '철원')","('충청남도', '논산')"
380,"('충청남도', '논산')","('전라남도', '여수')"
381,"('전라남도', '여수')","('충청남도', '논산')"
382,"('충청남도', '논산')","('충청남도', '예산')"
383,"('충청남도', '예산')","('충청남도', '논산')"
384,"('충청남도', '논산')","('전라북도', '부안')"
385,"('전라북도', '부안')","('충청남도', '논산')"
386,"('충청남도', '논산')","('강원도', '강릉')"
387,"('강원도', '강릉')","('충청남도', '논산')"
388,"('충청남도', '논산')","('충청남도', '청양')"
389,"('충청남도', '청양')","('충청남도', '논산')"
390,"('충청남도', '논산')","('강원도', '양양')"
391,"('강원도', '양양')","('충청남도', '논산')"
392,"('충청남도', '논산')","('경기도', '안성')"
393,"('경기도', '안성')","('충청남도', '논산')"
394,"('충청남도', '논산')","('경상북도', '영천')"
395,"('경상북도', '영천')","('충청남도', '논산')"
396,"('충청남도', '논산')","('경상남도', '김해')"
397,"('경상남도', '김해')","('충청남도', '논산')"
398,"('충청남도', '논산')","('경상남도', '진주')"
399,"('경상남도', '진주')","('충청남도', '논산')"
400,"('충청남도', '논산')","('경기도', '안산')"
401,"('경기도', '안산')","('충청남도', '논산')"
402,"('충청남도', '논산')","('전라남도', '목포')"
403,"('전라남도', '목포')","('충청남도', '논산')"
404,"('충청남도', '논산')","('전라북도', '익산')"
405,"('전라북도', '익산')","('충청남도', '논산')"
406,"('충청남도', '논산')","('전라북도', '김제')"
407,"('전라북도', '김제')","('충청남도', '논산')"
408,"('충청남도', '논산')","('울산', '울산')"
409,"('울산', '울산')","('충청남도', '논산')"
410,"('충청남도', '논산')","('대구', '대구')"
411,"('대구', '대구')","('충청남도', '논산')"
412,"('충청남도', '논산')","('전라북도', '순창')"
413,"('전라북도', '순창')","('충청남도', '논산')"
414,"('충청남도', '논산')","('전라북도', '전주')"
415,"('전라북도', '전주')","('충청남도', '논산')"
416,"('충청남도', '논산')","('전라남도', '진도')"
417,"('전라남도', '진도')","('충청남도', '논산')"
418,"('충청남도', '논산')","('경기도', '시흥')"
419,"('경기도', '시흥')","('충청남도', '논산')"
420,"('충청남도', '논산')","('경기도', '평택')"
421,"('경기도', '평택')","('충청남도', '논산')"
422,"('충청남도', '논산')","('강원도', '영월')"
423,"('강원도', '영월')","('충청남도', '논산')"
424,"('충청남도', '논산')","('인천', '인천')"
425,"('인천', '인천')","('충청남도', '논산')"
426,"('충청남도', '논산')","('경기도', '여주')"
427,"('경기도', '여주')","('충청남도', '논산')"
428,"('충청남도', '논산')","('경상남도', '창원')"
429,"('경상남도', '창원')","('충청남도', '논산')"
430,"('충청남도', '논산')","('전라남도', '광양')"
431,"('전라남도', '광양')","('충청남도', '논산')"
432,"('충청남도', '논산')","('경상남도', '통영')"
433,"('경상남도', '통영')","('충청남도', '논산')"
434,"('충청남도', '논산')","('전라남도', '함평')"
435,"('전라남도', '함평')","('충청남도', '논산')"
436,"('충청남도', '논산')","('경기도', '이천')"
437,"('경기도', '이천')","('충청남도', '논산')"
438,"('충청남도', '논산')","('전라남도', '곡성')"
439,"('전라남도', '곡성')","('충청남도', '논산')"
440,"('충청남도', '논산')","('경상북도', '포항')"
441,"('경상북도', '포항')","('충청남도', '논산')"
442,"('충청남도', '논산')","('전라남도', '완도')"
443,"('전라남도', '완도')","('충청남도', '논산')"
444,"('충청남도', '논산')","('전라남도', '보성')"
445,"('전라남도', '보성')","('충청남도', '논산')"
446,"('충청남도', '논산')","('전라남도', '나주')"
447,"('전라남도', '나주')","('충청남도', '논산')"
448,"('충청남도', '논산')","('충청북도', '청주')"
449,"('충청북도', '청주')","('충청남도', '논산')"
450,"('충청남도', '논산')","('강원도', '속초')"
451,"('강원도', '속초')","('충청남도', '논산')"
452,"('충청남도', '논산')","('경기도', '용인')"
453,"('경기도', '용인')","('충청남도', '논산')"
454,"('충청남도', '논산')","('전라남도', '순천')"
455,"('전라남도', '순천')","('충청남도', '논산')"
456,"('충청남도', '논산')","('경상북도', '구미')"
457,"('경상북도', '구미')","('충청남도', '논산')"
458,"('충청남도', '논산')","('충청남도', '보령')"
459,"('충청남도', '보령')","('충청남도', '논산')"
460,"('충청남도', '논산')","('전라남도', '영광')"
461,"('전라남도', '영광')","('충청남도', '논산')"
462,"('충청남도', '논산')","('대전', '대전')"
463,"('대전', '대전')","('충청남도', '논산')"
464,"('충청남도', '논산')","('전라남도', '장성')"
465,"('전라남도', '장성')","('충청남도', '논산')"
466,"('충청남도', '논산')","('경기도', '오산')"
467,"('경기도', '오산')","('충청남도', '논산')"
468,"('충청남도', '논산')","('경기도', '수원')"
469,"('경기도', '수원')","('충청남도', '논산')"
470,"('충청남도', '논산')","('충청남도', '홍성')"
471,"('충청남도', '홍성')","('충청남도', '논산')"
472,"('충청남도', '논산')","('경상북도', '문경')"
473,"('경상북도', '문경')","('충청남도', '논산')"
474,"('충청남도', '논산')","('전라남도', '장흥')"
475,"('전라남도', '장흥')","('충청남도', '논산')"
476,"('충청남도', '논산')","('전라북도', '남원')"
477,"('전라북도', '남원')","('충청남도', '논산')"
478,"('충청남도', '논산')","('전라남도', '담양')"
479,"('전라남도', '담양')","('충청남도', '논산')"
480,"('충청남도', '논산')","('전라남도', '구례')"
481,"('전라남도', '구례')","('충청남도', '논산')"
482,"('충청남도', '논산')","('전라남도', '신안')"
483,"('전라남도', '신안')","('충청남도', '논산')"
484,"('충청남도', '논산')","('경상북도', '영덕')"
485,"('경상북도', '영덕')","('충청남도', '논산')"
486,"('충청남도', '논산')","('강원도', '삼척')"
487,"('강원도', '삼척')","('충청남도', '논산')"
488,"('충청남도', '논산')","('경기도', '부천')"
489,"('경기도', '부천')","('충청남도', '논산')"
490,"('충청남도', '논산')","('전라남도', '무안')"
491,"('전라남도', '무안')","('충청남도', '논산')"
492,"('충청남도', '논산')","('부산', '부산')"
493,"('부산', '부산')","('충청남도', '논산')"
494,"('충청남도', '논산')","('강원도', '원주')"
495,"('강원도', '원주')","('충청남도', '논산')"
496,"('충청남도', '논산')","('전라남도', '영암')"
497,"('전라남도', '영암')","('충청남도', '논산')"
498,"('충청남도', '논산')","('강원도', '동해')"
499,"('강원도', '동해')","('충청남도', '논산')"
500,"('충청남도', '논산')","('충청남도', '태안')"
501,"('충청남도', '태안')","('충청남도', '논산')"
502,"('충청남도', '논산')","('경상북도', '안동')"
503,"('경상북도', '안동')","('충청남도', '논산')"
504,"('충청남도', '논산')","('충청남도', '서산')"
505,"('충청남도', '서산')","('충청남도', '논산')"
506,"('충청남도', '논산')","('충청남도', '당진')"
507,"('충청남도', '당진')","('충청남도', '논산')"
508,"('충청남도', '논산')","('경기도', '성남')"
509,"('경기도', '성남')","('충청남도', '논산')"
510,"('충청남도', '논산')","('충청남도', '공주')"
511,"('충청남도', '공주')","('충청남도', '논산')"
512,"('충청남도', '논산')","('충청북도', '제천')"
513,"('충청북도', '제천')","('충청남도', '논산')"
514,"('충청남도', '논산')","('전라북도', '정읍')"
515,"('전라북도', '정읍')","('충청남도', '논산')"
516,"('충청남도', '논산')","('경상북도', '영주')"
517,"('경상북도', '영주')","('충청남도', '논산')"
518,"('충청남도', '논산')","('전라남도', '화순')"
519,"('전라남도', '화순')","('충청남도', '논산')"
520,"('충청남도', '논산')","('경기도', '고양')"
521,"('경기도', '고양')","('충청남도', '논산')"
522,"('충청남도', '논산')","('충청북도', '증평')"
523,"('충청북도', '증평')","('충청남도', '논산')"
524,"('충청남도', '논산')","('경상북도', '예천')"
525,"('경상북도', '예천')","('충청남도', '논산')"
526,"('충청남도', '논산')","('충청남도', '아산')"
527,"('충청남도', '아산')","('충청남도', '논산')"
528,"('충청남도', '논산')","('충청북도', '괴산')"
529,"('충청북도', '괴산')","('충청남도', '논산')"
530,"('충청남도', '논산')","('전라남도', '고흥')"
531,"('전라남도', '고흥')","('충청남도', '논산')"
532,"('충청남도', '논산')","('세종특별자치시', '세종')"
533,"('세종특별자치시', '세종')","('충청남도', '논산')"
534,"('충청남도', '논산')","('충청북도', '보은')"
535,"('충청북도', '보은')","('충청남도', '논산')"
536,"('충청남도', '논산')","('충청북도', '충주')"
537,"('충청북도', '충주')","('충청남도', '논산')"
538,"('충청남도', '논산')","('경상북도', '김천')"
539,"('경상북도', '김천')","('충청남도', '논산')"
540,"('충청남도', '논산')","('경상북도', '상주')"
541,"('경상북도', '상주')","('충청남도', '논산')"
542,"('충청남도', '논산')","('전라북도', '군산')"
543,"('전라북도', '군산')","('충청남도', '논산')"
544,"('충청남도', '논산')","('전라남도', '강진')"
545,"('전라남도', '강진')","('충청남도', '논산')"
546,"('충청남도', '논산')","('전라북도', '고창')"
547,"('전라북도', '고창')","('충청남도', '논산')"
548,"('충청남도', '논산')","('강원도', '춘천')"
