,depCity,arrCity,routes
157,"('경상북도', '김천')","('경상북도', '안동')",0.0
158,"('경상북도', '안동')","('강원도', '춘천')",0.0
159,"('강원도', '춘천')","('경상북도', '안동')",0.0
160,"('경상북도', '안동')","('경기도', '화성')",0.0
161,"('경기도', '화성')","('경상북도', '안동')",0.0
162,"('경상북도', '안동')","('경상북도', '상주')",0.0
163,"('경상북도', '상주')","('경상북도', '안동')",0.0
164,"('경상북도', '안동')","('경상남도', '양산')",0.0
165,"('경상남도', '양산')","('경상북도', '안동')",0.0
166,"('경상북도', '안동')","('울산', '울산')",1.0
167,"('울산', '울산')","('경상북도', '안동')",1.0
168,"('경상북도', '안동')","('충청남도', '계룡')",0.0
169,"('충청남도', '계룡')","('경상북도', '안동')",0.0
170,"('경상북도', '안동')","('경기도', '양평')",1.0
171,"('경기도', '양평')","('경상북도', '안동')",1.0
172,"('경상북도', '안동')","('경상북도', '문경')",0.0
173,"('경상북도', '문경')","('경상북도', '안동')",0.0
174,"('경상북도', '안동')","('충청남도', '공주')",0.0
175,"('충청남도', '공주')","('경상북도', '안동')",0.0
176,"('경상북도', '안동')","('경상북도', '포항')",0.0
177,"('경상북도', '포항')","('경상북도', '안동')",0.0
178,"('경상북도', '안동')","('강원도', '정선')",0.0
179,"('강원도', '정선')","('경상북도', '안동')",0.0
180,"('경상북도', '안동')","('충청남도', '보령')",0.0
181,"('충청남도', '보령')","('경상북도', '안동')",0.0
182,"('경상북도', '안동')","('전라남도', '곡성')",0.0
183,"('전라남도', '곡성')","('경상북도', '안동')",0.0
184,"('경상북도', '안동')","('전라북도', '김제')",0.0
185,"('전라북도', '김제')","('경상북도', '안동')",0.0
186,"('경상북도', '안동')","('경상북도', '경산')",1.0
187,"('경상북도', '경산')","('경상북도', '안동')",1.0
188,"('경상북도', '경주')","('전라남도', '화순')",0.0
189,"('전라남도', '화순')","('경상북도', '경주')",0.0
190,"('경상북도', '경주')","('충청남도', '예산')",0.0
191,"('충청남도', '예산')","('경상북도', '경주')",0.0
192,"('경상북도', '경주')","('전라북도', '정읍')",0.0
193,"('전라북도', '정읍')","('경상북도', '경주')",0.0
194,"('경상북도', '경주')","('경상북도', '의성')",1.0
195,"('경상북도', '의성')","('경상북도', '경주')",1.0
196,"('경상북도', '경주')","('경상북도', '영덕')",0.0
197,"('경상북도', '영덕')","('경상북도', '경주')",0.0
198,"('경상북도', '경주')","('경상북도', '군위')",1.0
199,"('경상북도', '군위')","('경상북도', '경주')",1.0
200,"('경상북도', '경주')","('충청남도', '논산')",0.0
201,"('충청남도', '논산')","('경상북도', '경주')",0.0
202,"('경상북도', '경주')","('광주', '광주')",0.0
203,"('광주', '광주')","('경상북도', '경주')",0.0
204,"('경상북도', '경주')","('강원도', '횡성')",0.0
205,"('강원도', '횡성')","('경상북도', '경주')",0.0
206,"('경상북도', '경주')","('경상남도', '하동')",1.0
207,"('경상남도', '하동')","('경상북도', '경주')",1.0
208,"('경상북도', '경주')","('대구', '대구')",1.0
209,"('대구', '대구')","('경상북도', '경주')",1.0
210,"('경상북도', '경주')","('경기도', '남양주')",0.0
211,"('경기도', '남양주')","('경상북도', '경주')",0.0
212,"('경상북도', '경주')","('충청남도', '아산')",1.0
213,"('충청남도', '아산')","('경상북도', '경주')",1.0
214,"('경상북도', '경주')","('충청북도', '음성')",0.0
215,"('충청북도', '음성')","('경상북도', '경주')",0.0
216,"('경상북도', '경주')","('경상북도', '봉화')",1.0
217,"('경상북도', '봉화')","('경상북도', '경주')",1.0
218,"('경상북도', '경주')","('경기도', '오산')",0.0
219,"('경기도', '오산')","('경상북도', '경주')",0.0
220,"('경상북도', '경주')","('경상남도', '김해')",1.0
221,"('경상남도', '김해')","('경상북도', '경주')",1.0
222,"('경상북도', '경주')","('전라남도', '장성')",0.0
223,"('전라남도', '장성')","('경상북도', '경주')",0.0
224,"('경상북도', '경주')","('충청남도', '서천')",0.0
225,"('충청남도', '서천')","('경상북도', '경주')",0.0
226,"('경상북도', '경주')","('강원도', '태백')",1.0
227,"('강원도', '태백')","('경상북도', '경주')",1.0
228,"('경상북도', '경주')","('전라남도', '보성')",0.0
229,"('전라남도', '보성')","('경상북도', '경주')",0.0
230,"('경상북도', '경주')","('전라남도', '광양')",1.0
231,"('전라남도', '광양')","('경상북도', '경주')",1.0
232,"('경상북도', '경주')","('강원도', '원주')",1.0
233,"('강원도', '원주')","('경상북도', '경주')",1.0
234,"('경상북도', '경주')","('경상남도', '창원')",1.0
235,"('경상남도', '창원')","('경상북도', '경주')",1.0
236,"('경상북도', '경주')","('전라남도', '여수')",0.0
237,"('전라남도', '여수')","('경상북도', '경주')",0.0
238,"('경상북도', '경주')","('경상북도', '칠곡')",0.0
239,"('경상북도', '칠곡')","('경상북도', '경주')",0.0
240,"('경상북도', '경주')","('충청북도', '제천')",1.0
241,"('충청북도', '제천')","('경상북도', '경주')",1.0
242,"('경상북도', '경주')","('충청북도', '증평')",0.0
243,"('충청북도', '증평')","('경상북도', '경주')",0.0
244,"('경상북도', '경주')","('충청남도', '홍성')",0.0
245,"('충청남도', '홍성')","('경상북도', '경주')",0.0
246,"('경상북도', '경주')","('경기도', '수원')",1.0
247,"('경기도', '수원')","('경상북도', '경주')",1.0
248,"('경상북도', '경주')","('경상북도', '예천')",0.0
249,"('경상북도', '예천')","('경상북도', '경주')",0.0
250,"('경상북도', '경주')","('충청북도', '영동')",0.0
251,"('충청북도', '영동')","('경상북도', '경주')",0.0
252,"('경상북도', '경주')","('전라남도', '목포')",0.0
253,"('전라남도', '목포')","('경상북도', '경주')",0.0
254,"('경상북도', '경주')","('경기도', '부천')",0.0
255,"('경기도', '부천')","('경상북도', '경주')",0.0
256,"('경상북도', '경주')","('경상북도', '청도')",0.0
257,"('경상북도', '청도')","('경상북도', '경주')",0.0
258,"('경상북도', '경주')","('경기도', '광명')",1.0
259,"('경기도', '광명')","('경상북도', '경주')",1.0
260,"('경상북도', '경주')","('경상북도', '영천')",1.0
261,"('경상북도', '영천')","('경상북도', '경주')",1.0
262,"('경상북도', '경주')","('경상남도', '밀양')",1.0
263,"('경상남도', '밀양')","('경상북도', '경주')",1.0
264,"('경상북도', '경주')","('경기도', '가평')",0.0
265,"('경기도', '가평')","('경상북도', '경주')",0.0
