,0,1
2325,"('경상남도', '함안')","('서울', '서울')"
2326,"('서울', '서울')","('경기도', '오산')"
2327,"('경기도', '오산')","('서울', '서울')"
2328,"('서울', '서울')","('경상북도', '영천')"
2329,"('경상북도', '영천')","('서울', '서울')"
2330,"('서울', '서울')","('강원도', '삼척')"
2331,"('강원도', '삼척')","('서울', '서울')"
2332,"('서울', '서울')","('강원도', '원주')"
2333,"('강원도', '원주')","('서울', '서울')"
2334,"('서울', '서울')","('경기도', '남양주')"
2335,"('경기도', '남양주')","('서울', '서울')"
2336,"('서울', '서울')","('경상북도', '의성')"
2337,"('경상북도', '의성')","('서울', '서울')"
2338,"('서울', '서울')","('충청북도', '충주')"
2339,"('충청북도', '충주')","('서울', '서울')"
2340,"('서울', '서울')","('경상북도', '경산')"
2341,"('경상북도', '경산')","('서울', '서울')"
2342,"('서울', '서울')","('인천', '인천')"
2343,"('인천', '인천')","('서울', '서울')"
2344,"('서울', '서울')","('경기도', '고양')"
