,terminalId,terminalNm,city
2559,NAI2839701,청주,충청북도
2560,NAI2848501,북청주,충청북도
2561,NAI2850301,청주대,충청북도
2562,NAI2850302,청주대(대),충청북도
2563,NAI2856201,사창사거리,충청북도
2564,NAI2856501,청주등기소,충청북도
2565,NAI2856801,사창동,충청북도
2566,NAI2863501,남청주,충청북도
2567,NAI2864301,청주사창,충청북도
2568,NAI2864401,충북대병원,충청북도
2569,NAI2876401,충북대,충청북도
2570,NAI2890001,창리,충청북도
2571,NAI2890701,하판,충청북도
2572,NAI2890801,속리산,충청북도
2573,NAI2891001,상판,충청북도
2574,NAI2891101,보은,충청북도
2575,NAI2891201,장내(장안),충청북도
2576,NAI2891202,장안(충북),충청북도
2577,NAI2891203,복무센터(보은),충청북도
2578,NAI2891204,사회복무연수센터,충청북도
2579,NAI2891401,보은북부,충청북도
2580,NAI2892501,원남,충청북도
2581,NAI2896301,관기,충청북도
2582,NAI2896401,적암,충청북도
2583,NAI2899101,장재,충청북도
2584,NAI2900601,현리,충청북도
2585,NAI2900602,안내,충청북도
2586,NAI2901301,청산,충청북도
2587,NAI2901701,청성,충청북도
2588,NAI2902201,금강유원지,충청북도
2589,NAI2902401,동이,충청북도
2590,NAI2903101,옥천IC,충청북도
2591,NAI2903301,옥천,충청북도
2592,NAI2904201,꽃동네(옥천),충청북도
2593,NAI2906101,이원,충청북도
2594,NAI2910002,금곡(영동),충청북도
2595,NAI2910301,심천,충청북도
2596,NAI2910601,옥계,충청북도
2597,NAI2911001,용산(영동),충청북도
2598,NAI2911401,황간,충청북도
2599,NAI2912001,추풍령,충청북도
2600,NAI2912701,상가리,충청북도
2601,NAI2912702,중가리,충청북도
2602,NAI2912703,하가리,충청북도
2603,NAI2913401,용궁(영동),충청북도
2604,NAI2914101,영동,충청북도
2605,NAI2914401,영동(시장),충청북도
2606,NAI2915601,양정(영동),충청북도
2607,NAI2916601,학산,충청북도
2608,NAI3000301,전의,세종특별시
2609,NAI3000601,신흥리,세종특별시
2610,NAI3002501,통합병원,세종특별시
2611,NAI3002601,조치원,세종특별시
2612,NAI3004701,봉암,세종특별시
2613,NAI3006401,종촌,세종특별시
2614,NAI3008601,국곡,세종특별시
2615,NAI3010701,세종청사,세종특별시
2616,NAI3014601,반곡,세종특별시
2617,NAI3015301,대평리,세종특별시
2618,NAI3015401,세종,세종특별시
2619,NAI3100501,잠실,충청남도
2620,NAI3100601,성환,충청남도
2621,NAI3102101,남서울대,충청남도
2622,NAI3106501,천안대,충청남도
2623,NAI3108901,천안3공단,충청남도
2624,NAI3112001,천안,충청남도
2625,NAI3115501,쌍용동,충청남도
2626,NAI3118701,계양,충청남도
2627,NAI3122501,목천,충청남도
2628,NAI3123201,독립기념관,충청남도
2629,NAI3124501,봉양,충청남도
2630,NAI3125301,코리아텍,충청남도
2631,NAI3125401,병천,충청남도
2632,NAI3125801,동면,충청남도
2633,NAI3125901,덕성리,충청남도
2634,NAI3143301,인주단지,충청남도
2635,NAI3143601,밀두리,충청남도
2636,NAI3145501,충남외국어고등학교,충청남도
2637,NAI3145502,트라팰리스,충청남도
2638,NAI3146001,선문대,충청남도
2639,NAI3147001,천안아산(KTX)역,충청남도
2640,NAI3147002,고속철도,충청남도
2641,NAI3147701,봉강교,충청남도
2642,NAI3147702,탕정,충청남도
2643,NAI3148401,배방정류소,충청남도
2644,NAI3149301,서부휴게소(아산),충청남도
2645,NAI3149901,호서대,충청남도
2646,NAI3151704,아산(온양),충청남도
2647,NAI3152201,아산(온양)고속,충청남도
2648,NAI3153401,신창,충청남도
2649,NAI3153601,신창면(읍내리),충청남도
2650,NAI3154101,선장,충청남도
2651,NAI3155701,송악,충청남도
2652,NAI3173301,기지시,충청남도
2653,NAI3173302,기지시(고속),충청남도
2654,NAI3173801,송악신도시,충청남도
2655,NAI3174401,삽교천,충청남도
2656,NAI3174402,운정,충청남도
2657,NAI3174403,삽교호,충청남도
2658,NAI3174701,신평(충남),충청남도
2659,NAI3174801,신평,충청남도
2660,NAI3175901,순성,충청남도
2661,NAI3177101,당진,충청남도
2662,NAI3177701,광천리,충청남도
2663,NAI3178901,구룡(부),충청남도
2664,NAI3178902,구룡(당),충청남도
2665,NAI3179802,출포리,충청남도
2666,NAI3179803,송전,충청남도
2667,NAI2604401,문곡,강원도
2668,NAI2604701,구문소,강원도
2669,NAI2604801,동점,강원도
2670,NAI2605001,장성,강원도
2671,NAI2610001,숙암,강원도
2672,NAI2610101,나전,강원도
2673,NAI2610102,북평,강원도
2674,NAI2610501,하늘공원,강원도
2675,NAI2610601,여량,강원도
2676,NAI2611001,임계,강원도
2677,NAI2611301,낙천,강원도
2678,NAI2611401,골지리,강원도
2679,NAI2611402,용산(정선군),강원도
2680,NAI2611601,천포,강원도
2681,NAI2611801,백전,강원도
2682,NAI2611802,백전2리,강원도
2683,NAI2611803,피내,강원도
2684,NAI2611901,중봉,강원도
2685,NAI2612201,애산,강원도
2686,NAI2612401,덕삼,강원도
2687,NAI2612402,덕우,강원도
2688,NAI2612403,월통,강원도
2689,NAI2612404,신원(강원),강원도
2690,NAI2613201,정선,강원도
2691,NAI2613301,마전(강원),강원도
2692,NAI2614301,선평,강원도
2693,NAI2614302,낙동,경상북도
2694,NAI2614401,유평(강원),강원도
2695,NAI2614501,자미원,강원도
2696,NAI2614502,남면(정선군),강원도
2697,NAI2614801,증산,강원도
2698,NAI2614802,멀미,강원도
2699,NAI2614901,직전,강원도
2700,NAI2615001,사북,강원도
2701,NAI2615002,양구읍,강원도
2702,NAI2615301,강원랜드,강원도
2703,NAI2615501,고한사북공영,강원도
2704,NAI2615502,두문동,강원도
2705,NAI2615503,상갈래,강원도
2706,NAI2615505,만항,강원도
2707,NAI2615506,박심리,강원도
2708,NAI2615507,정암사,강원도
2709,NAI2620201,판운,강원도
2710,NAI2620301,주천,강원도
2711,NAI2620901,마차,강원도
2712,NAI2620902,마차,강원도
2713,NAI2621001,영월삼거리,강원도
2714,NAI2621002,문곡삼거리,강원도
2715,NAI2621201,서면(영월),강원도
2716,NAI2621401,쌍용,강원도
2717,NAI2621701,연당,강원도
2718,NAI2621801,창월리,강원도
2719,NAI2621802,창원리,강원도
2720,NAI2623601,영월,강원도
2721,NAI2624201,석항,강원도
2722,NAI2624301,녹전,강원도
2723,NAI2624502,옥동(영월군),강원도
2724,NAI2624601,예미,강원도
2725,NAI2624701,내리,경기도
2726,NAI2624801,내덕,강원도
2727,NAI2624802,상동,강원도
2728,NAI2630201,샘골,강원도
2729,NAI2630401,구룡사,강원도
2730,NAI2632301,태장동,강원도
2731,NAI2634101,우산동,강원도
2732,NAI2636501,중방림,강원도
2733,NAI2636801,문막,강원도
2734,NAI2638201,원주,강원도
2735,NAI2640101,흥업,강원도
2736,NAI2640302,흥업사거리,강원도
2737,NAI2644801,원주의료원,강원도
2738,NAI2645301,단구동,강원도
2739,NAI2649801,흥호리,강원도
2740,NAI2649901,홍호리,강원도
2741,NAI2650001,귀래,강원도
2742,NAI2650601,신림,강원도
2743,NAI2650801,황둔,강원도
2744,NAI2700001,소야교,충청북도
2745,NAI2700301,매포,충청북도
2746,NAI2700302,평동(단양군),충청북도
2747,NAI2701001,신단양,충청북도
2748,NAI2701101,단양,충청북도
2749,NAI2701301,단양상진,충청북도
2750,NAI2701302,1단지(단양),충청북도
2751,NAI2701701,별방,충청북도
2752,NAI2701801,영춘,충청북도
2753,NAI2702001,구인사,충청북도
2754,NAI2702101,가곡,충청북도
2755,NAI2702102,사평리(가곡),충청북도
2756,NAI2702104,늪실,충청북도
2757,NAI2702105,여울목,충청북도
2758,NAI2702106,보발리,충청북도
2759,NAI2702501,장회,충청북도
2760,NAI2702502,구단양,충청북도
2761,NAI2702601,단성,충청북도
2762,NAI2702701,대강,충청북도
2763,NAI2710401,백운,충청북도
2764,NAI2710501,백운,충청북도
2765,NAI2711001,탁사정,충청북도
2766,NAI2711401,중앙대,충청북도
2767,NAI2711701,봉양,충청북도
2768,NAI2713601,세명대,충청북도
2769,NAI2713602,세명대대,충청북도
2770,NAI2716501,제천,충청북도
2771,NAI2718601,제천남부,충청북도
2772,NAI2719501,역전(제천역),충청북도
2773,NAI2719601,제천역,충청북도
2774,NAI2721401,계란리,충청북도
2775,NAI2721601,수산(제천),충청북도
2776,NAI2722001,적곡(충북),충청북도
2777,NAI2722101,탄지리,충청북도
2778,NAI2722201,용바위,충청북도
2779,NAI2722301,덕산(제천시),충청북도
2780,NAI2722501,수산,충청북도
2781,NAI2722601,수살리,충청북도
2782,NAI2722602,한수(월악산),충청북도
2783,NAI2722603,덕주사,충청북도
2784,NAI2722604,월악산,충청북도
2785,NAI2730301,용포,충청북도
2786,NAI2730801,야동,충청북도
2787,NAI2731301,엄정,충청북도
2788,NAI2731401,목계,충청북도
2789,NAI2731501,산척,충청북도
2790,NAI2732901,목행,충청북도
2791,NAI2732902,문경(충북),충청북도
2792,NAI2736001,충주,충청북도
2793,NAI2742701,봉황,충청북도
2794,NAI2745701,용원(충북),충청북도
2795,NAI2746101,화곡,충청북도
2796,NAI2746201,주덕,충청북도
2797,NAI2746601,본리정류소,충청북도
2798,NAI5901706,반계,전라남도
2799,NAI5233203,육거리,경상남도
2800,NAI5901707,대운,전라남도
2801,NAI5233301,동산,경상남도
2802,NAI5233501,구정,경상남도
2803,NAI5901708,덕정리(전남),전라남도
2804,NAI5233504,신전,경상남도
2805,NAI5233505,상쌍,경상남도
2806,NAI5233506,갈사,경상남도
2807,NAI5233601,양보,경상남도
2808,NAI5233801,상성,경상남도
2809,NAI5234001,죽전,경상남도
2810,NAI5234101,상촌,경상남도
2811,NAI5234201,양포,경상남도
2812,NAI5234401,진교,경상남도
2813,NAI5235002,노량/대교,경상남도
2814,NAI5235101,대치,경상남도
2815,NAI5235201,금남,경상남도
2816,NAI5235202,남해대교,경상남도
2817,NAI5235203,노량,경상남도
2818,NAI5235301,용포,경상남도
2819,NAI5235302,명덕,경상남도
2820,NAI5235502,서근,경상남도
2821,NAI5240001,감암,경상남도
2822,NAI5240002,덕신,경상남도
2823,NAI5240101,왕지,경상남도
2824,NAI5240103,금음,경상남도
2825,NAI5240104,동흥,경상남도
2826,NAI5240105,문항,경상남도
2827,NAI5240107,봉우,경상남도
2828,NAI5240201,정태,경상남도
2829,NAI5240202,진목,경상남도
2830,NAI5240301,도마,경상남도
2831,NAI5240302,오곡,경상남도
2832,NAI5240303,남치,경상남도
2833,NAI5240401,대사,경상남도
2834,NAI5240402,차면,경상남도
2835,NAI5240501,갈화,경상남도
2836,NAI5240502,천동,경상남도
2837,NAI5240601,정포,경상남도
2838,NAI5240602,회룡,경상남도
2839,NAI5240603,우물,경상남도
2840,NAI5240605,중현,경상남도
2841,NAI5240606,현존,경상남도
2842,NAI5241001,서상(남해군),경상남도
2843,NAI5241002,장항(남해군),경상남도
2844,NAI5241101,연죽,경상남도
2845,NAI5241401,남해,경상남도
2846,NAI5242001,남해사거리,경상남도
2847,NAI5243001,이동(남해군),경상남도
2848,NAI5243101,성현,경상남도
2849,NAI5243201,금평,경상남도
2850,NAI5243202,복곡,경상남도
2851,NAI5243203,원천,경상남도
2852,NAI5243301,상가(남해군),경상남도
2853,NAI5901709,월암(해남),전라남도
2854,NAI5243302,남면,경상남도
2855,NAI5901710,농장(해남),전라남도
2856,NAI5243303,구미(남해),경상남도
2857,NAI5901801,동사촌,전라남도
2858,NAI5901802,장산,전라남도
2859,NAI5901803,계곡(해남),전라남도
2860,NAI5901804,장소,전라남도
2861,NAI5901901,이일시,전라남도
2862,NAI5901902,황죽,전라남도
2863,NAI5902001,맹진리,전라남도
2864,NAI5902002,송석(해남),전라남도
2865,NAI5902003,월곡(해남),전라남도
2866,NAI5902004,마산(해남),전라남도
2867,NAI5902005,외호리(해남),전라남도
2868,NAI5902006,월산,전라남도
2869,NAI5902101,거오리,전라남도
2870,NAI5902102,영안,전라남도
2871,NAI5902103,성산(해남),전라남도
2872,NAI5902104,송운,전라남도
2873,NAI5902105,영신(해남),전라남도
2874,NAI5902106,신계(해남),전라남도
2875,NAI5902107,옥천(해남),전라남도
2876,NAI5902301,남외,전라남도
2877,NAI5903801,해남,전라남도
2878,NAI5904301,읍내(해남),전라남도
2879,NAI5904503,장활리,전라남도
2880,NAI5904601,삼산(해남),전라남도
2881,NAI5904701,구림(해남),전라남도
2882,NAI5904901,좌일,전라남도
2883,NAI5904903,안호,전라남도
2884,NAI5904904,화산(해남),전라남도
2885,NAI5904905,흑석,전라남도
2886,NAI5905101,정수사,전라남도
2887,NAI5905102,흥촌,전라남도
2888,NAI5905301,금당,전라남도
2889,NAI5905302,만수입구,전라남도
2890,NAI5905401,동해,전라남도
2891,NAI5905402,차경,전라남도
2892,NAI5905403,남.오산,전라남도
2893,NAI5905501,남창,전라남도
2894,NAI5905502,해남월,전라남도
2895,NAI5905601,서홍리,전라남도
2896,NAI5905602,이진,전라남도
2897,NAI5905702,평암,전라남도
2898,NAI5905802,현산,전라남도
2899,NAI5905902,두모리,전라남도
2900,NAI5905903,백포,전라남도
2901,NAI5906101,월송,전라남도
2902,NAI5906102,서정,전라남도
2903,NAI5906201,해원,전라남도
2904,NAI5906301,산정,전라남도
2905,NAI5906302,어란,전라남도
2906,NAI5906303,송지(해남),전라남도
2907,NAI5906304,해남산정,전라남도
2908,NAI5906308,동현,전라남도
2909,NAI5906309,미야(미황),전라남도
2910,NAI5906310,영평,전라남도
2911,NAI5906312,가차리,전라남도
2912,NAI5906401,송종,전라남도
2913,NAI5906501,송호리,전라남도
2914,NAI5906502,땅끝,전라남도
2915,NAI5906601,사구리,전라남도
2916,NAI5906602,통호리,전라남도
2917,NAI5906705,장춘,전라남도
2918,NAI5910101,원동,전라남도
2919,NAI5911001,도암,전라남도
2920,NAI5911401,완도,전라남도
2921,NAI5912001,화흥포,전라남도
2922,NAI5912801,가교리,전라남도
2923,NAI5912802,고금청룡,전라남도
2924,NAI5912803,월장,전라남도
2925,NAI5912804,청학,전라남도
2926,NAI5912901,장용,전라남도
2927,NAI5913001,고금,전라남도
2928,NAI5913002,석치,전라남도
2929,NAI5913003,고금석치,전라남도
2930,NAI5913004,덕암,전라남도
2931,NAI5243401,평산,경상남도
2932,NAI5913201,신장(고금),전라남도
2933,NAI5243501,사촌,경상북도
2934,NAI5243502,항촌,경상남도
2935,NAI5913202,덕동(고금),전라남도
2936,NAI5243601,가천,경상남도
2937,NAI5243602,홍현,경상남도
2938,NAI5243603,홍현(구),경상남도
2939,NAI5243604,홍현2리,경상남도
2940,NAI5243701,당항,경상남도
2941,NAI5243702,두곡(남해군),경상남도
2942,NAI5243901,대량,경상남도
2943,NAI5244101,상주(경남),경상남도
2944,NAI5244102,설리,경상남도
2945,NAI5244103,초천,경상남도
2946,NAI5244104,두모,경상남도
2947,NAI5244105,송남(남해군),경상남도
2948,NAI5244201,미조,경상남도
2949,NAI5244301,시문,경상남도
2950,NAI5244302,나비생태공원,경상남도
2951,NAI5244303,영지,경상남도
2952,NAI5244401,지족,경상남도
2953,NAI5244501,전도,경상남도
2954,NAI5244601,양화금,경상남도
2955,NAI5244701,은점,경상남도
2956,NAI5244801,봉화(경남),경상남도
2957,NAI5244803,내산(남해),경상남도
2958,NAI5244901,단항,경상남도
2959,NAI5245001,동대,경상남도
2960,NAI5245301,수산(남해),경상남도
2961,NAI5245401,가인,경상남도
2962,NAI5245403,연곡(남해군),경상남도
2963,NAI5245501,부윤2,경상남도
2964,NAI5250001,은사,경상남도
2965,NAI5250002,마곡,경상남도
2966,NAI5250401,곤양,경상남도
2967,NAI5250403,우티,경상남도
2968,NAI5250801,제민,경상남도
2969,NAI5250901,축동,경상남도
2970,NAI5251001,원계,경상남도
2971,NAI5251301,추동(사천시),경상남도
2972,NAI5251601,사천공항,경상남도
2973,NAI5251801,사천,경상남도
2974,NAI5252301,정동(사천시),경상남도
2975,NAI5252501,학촌,경상남도
2976,NAI5252502,정동,경상남도
2977,NAI5252801,유천/가동,경상남도
2978,NAI5253604,우천,경상남도
2979,NAI5253607,사천사남,경상남도
2980,NAI5253701,신촌(정동),경상남도
2981,NAI5253702,신기(사천시),경상남도
2982,NAI5253804,신복(사천),경상남도
2983,NAI5253806,석계(하),경상남도
2984,NAI5253901,부곡(사천시),경상남도
2985,NAI5253902,사천시청(용현),경상남도
2986,NAI5913203,화성(고금),전라남도
2987,NAI5253904,덕곡,경상남도
2988,NAI5913204,항동(완도),전라남도
2989,NAI5254102,서구,경상남도
2990,NAI5913205,내동(완도),전라남도
2991,NAI5254104,남구,경상남도
2992,NAI5913206,고금항동,전라남도
2993,NAI5254201,조교,경상남도
2994,NAI5913401,약산,전라남도
2995,NAI5254401,신소,경상남도
2996,NAI5254502,다평,경상남도
2997,NAI5254601,대포,경상남도
2998,NAI5255901,삼천포,경상남도
2999,NAI5256401,남일대해수욕장,경상남도
3000,NAI5256801,영화,경상남도
3001,NAI5256901,예하,경상남도
3002,NAI5260001,임곡,경상남도
3003,NAI5260002,안간,경상남도
3004,NAI5260201,장지,경상남도
3005,NAI5260301,설매,경상남도
3006,NAI5260601,단목,경상남도
3007,NAI5260701,북창,경상남도
3008,NAI5261101,사봉,경상남도
3009,NAI5261501,길성,경상남도
3010,NAI5261502,진성,경상남도
3011,NAI5261503,발산,경상남도
3012,NAI5261504,수목원,경상남도
3013,NAI5261505,한골,경상남도
3014,NAI5261601,역전공동,경상남도
3015,NAI5261701,반성,경상남도
3016,NAI5261801,원당,경상남도
3017,NAI5262001,조막골,경상남도
3018,NAI5262301,대사,경상남도
3019,NAI5263401,송백,경상남도
3020,NAI5263801,집현,경상남도
3021,NAI5263901,지내,경상남도
3022,NAI5263902,메실,경상남도
3023,NAI5263903,봉강,경상남도
3024,NAI5264401,사곡(진주),경상남도
3025,NAI5264501,수곡,경상남도
3026,NAI5264601,창촌,경상남도
3027,NAI5264602,원당(진주),경상남도
3028,NAI5269101,연초,경상남도
3029,NAI5270701,육거리(진주),경상남도
3030,NAI5271601,가야자모,경상남도
3031,NAI5272201,술상,경상남도
3032,NAI5272501,경남과학대,경상남도
3033,NAI5272503,남중(산업대),경상남도
3034,NAI5272504,과기대앞,경상남도
3035,NAI5272505,진주남중,경상남도
3036,NAI5272701,개양(경남 진주),경상남도
3037,NAI5272901,상봉동,경상남도
3038,NAI5273001,하촌,경상남도
3039,NAI5913402,화가,전라남도
3040,NAI5275901,진주,경상남도
3041,NAI5913403,여동,전라남도
3042,NAI5275902,진주(직통),경상남도
3043,NAI5913404,천동(완도),전라남도
3044,NAI5275903,진주,경상남도
3045,NAI5275907,진주,경상남도
3046,NAI5913501,죽선,전라남도
3047,NAI5275908,진주,경상남도
3048,NAI5913601,당목,전라남도
3049,NAI5913602,어두리,전라남도
3050,NAI5913603,당목항,전라남도
3051,NAI5914301,동백(완도),전라남도
3052,NAI5914601,명사십리,전라남도
3053,NAI5914602,명사구시,전라남도
3054,NAI5920001,성전월남,전라남도
3055,NAI5920002,풀치,전라남도
3056,NAI5920003,경포대,전라남도
3057,NAI5920004,상월,전라남도
3058,NAI5920005,하월,전라남도
3059,NAI5920006,월남(강진),전라남도
3060,NAI5920101,무위사,전라남도
3061,NAI5920102,죽전(강진),전라남도
3062,NAI5920103,안운,전라남도
3063,NAI5920104,성전월하,전라남도
3064,NAI5920201,대월리,전라남도
3065,NAI5920202,성전월송,전라남도
3066,NAI5920203,성전대월,전라남도
3067,NAI5920301,순북,전라남도
3068,NAI5920302,처인,전라남도
3069,NAI5920303,성전고앞,전라남도
3070,NAI5920304,성전수,전라남도
3071,NAI5920401,수암(전남),전라남도
3072,NAI5920402,성전용운,전라남도
3073,NAI5920403,명동,전라남도
3074,NAI5920502,작천송학,전라남도
3075,NAI5920601,성전,전라남도
3076,NAI5920701,좌척,전라남도
3077,NAI5920702,옴천(사동),전라남도
3078,NAI5920703,신월동,전라남도
3079,NAI5920704,옴천사동,전라남도
3080,NAI5920801,옴천,전라남도
3081,NAI5920802,황곡,전라남도
3082,NAI5920803,연동,전라남도
3083,NAI5920804,개산,전라남도
3084,NAI5920901,낙산,전라남도
3085,NAI5920902,학사,전라남도
3086,NAI5921001,상고,전라남도
3087,NAI5921101,척동,전라남도
3088,NAI5921102,용정,전라남도
3089,NAI5921103,작천신기,전라남도
3090,NAI5921104,풍동(전남),전라남도
3091,NAI5921201,작천,전라남도
3092,NAI5921202,군자리,전라남도
3093,NAI5921203,명주리학동,전라남도
3094,NAI5921204,갈동,전라남도
3095,NAI5921205,작천학동,전라남도
3096,NAI5921206,퇴동,전라남도
3097,NAI5921401,병영,전라남도
3098,NAI5921601,부흥,전라남도
3099,NAI5921602,야흥,전라남도
3100,NAI5921603,상남,전라남도
3101,NAI5921604,하남,전라남도
3102,NAI5921605,토동,전라남도
3103,NAI5921606,이마,전라남도
3104,NAI5921607,작천부흥,전라남도
3105,NAI5921701,중당,전라남도
3106,NAI5921702,박산,전라남도
3107,NAI5921703,하당,전라남도
3108,NAI5921704,교동,전라남도
3109,NAI5921705,죽현,전라남도
3110,NAI5921706,박산마을,전라남도
3111,NAI5921707,교동마을,전라남도
3112,NAI5921801,달영,전라남도
3113,NAI5921802,화방,전라남도
3114,NAI5921803,화방.달영,전라남도
3115,NAI5921805,교성,전라남도
3116,NAI5921901,미륵,전라남도
3117,NAI5921902,풍동(전남),전라남도
3118,NAI5921903,장흥군계,전라남도
3119,NAI5922001,남향,전라남도
3120,NAI5922401,군동,전라남도
3121,NAI5922402,갈전,전라남도
3122,NAI5922403,백금,전라남도
3123,NAI5275911,진주,경상남도
3124,NAI5277901,불티,경상남도
3125,NAI5279501,신흥(통영),경상남도
3126,NAI5282201,거창,경상남도
3127,NAI5282202,개양(진주),경상남도
3128,NAI5282601,진주역,경상남도
3129,NAI5282801,경상대,경상남도
3130,NAI5283301,국제대,경상남도
3131,NAI5283401,문산,경상남도
3132,NAI5283801,문산차고지,경상남도
3133,NAI5284301,금곡,경상남도
3134,NAI5284302,금곡면사무소,경상남도
3135,NAI5284701,예하(진주시),경상남도
3136,NAI5284801,신광,경상남도
3137,NAI5284804,나동,경상남도
3138,NAI5284805,삼계(진주시),경상남도
3139,NAI5290001,옵실,경상남도
3140,NAI5290106,영산(고성군),경상남도
3141,NAI5290201,개천,경상남도
3142,NAI5290202,영오,경상남도
3143,NAI5290401,봉치,경상남도
3144,NAI5290402,연화(고성),경상남도
3145,NAI5290601,영현,경상남도
3146,NAI5290602,영부,경상남도
3147,NAI5290701,대법,경상남도
3148,NAI5290801,낙동,경상남도
3149,NAI5291001,신리,경상남도
3150,NAI5291101,용전,경상남도
3151,NAI5291201,마암(개천),경상남도
3152,NAI5291401,원진,경상남도
3153,NAI5291501,배둔,경상남도
3154,NAI5291701,어신,경상남도
3155,NAI5291801,군진,경상남도
3156,NAI5291802,장기,경상남도
3157,NAI5291803,검포,경상남도
3158,NAI5292512,매월,경상남도
3159,NAI5292514,좌이,경상남도
3160,NAI5292515,구만일주,경상남도
3161,NAI5292516,자소,경상남도
3162,NAI5292517,생곡,경상남도
3163,NAI5292518,영대(경남),경상남도
3164,NAI5292519,우산리,경상남도
3165,NAI5292520,당항포,경상남도
3166,NAI5292701,법촌,경상남도
3167,NAI5292702,종생,경상남도
3168,NAI5292801,신화,경상남도
3169,NAI5292802,세동(고성),경상남도
3170,NAI5922404,석문,전라남도
3171,NAI5292803,암전,경상남도
3172,NAI5922405,금곡적천,전라남도
3173,NAI5292901,무량,경상남도
3174,NAI5922406,오산(강진),전라남도
3175,NAI5292902,양화리(고성),경상남도
3176,NAI5922407,군동.신기,전라남도
3177,NAI5293101,고성(경남),경상남도
3178,NAI5923401,강진(전남),전라남도
3179,NAI5293120,상원입구,경상남도
3180,NAI5293121,황리,경상남도
3181,NAI5293122,예포,경상남도
3182,NAI5293124,화당,경상남도
3183,NAI5293125,송정일주,경상남도
3184,NAI5293126,척곡,경상남도
3185,NAI5293127,장전입구,경상남도
3186,NAI5293128,갈천/외갈,경상남도
3187,NAI5293129,대법/대촌,경상남도
3188,NAI5293130,종생/어실,경상남도
3189,NAI5293131,연화/신부,경상남도
3190,NAI5293133,무량/평동,경상남도
3191,NAI5293134,세동/관동,경상남도
3192,NAI5293137,양산/매월,경상남도
3193,NAI5293139,개천/옥천사,경상남도
3194,NAI5293140,영대/옥동,경상남도
3195,NAI5293144,녹명,경상남도
3196,NAI5293301,이당,경상남도
3197,NAI5293302,독곡,경상남도
3198,NAI5293401,수남사거리,경상남도
3199,NAI5293601,고성읍사무소,경상남도
3200,NAI5295101,오산(경남),경상남도
3201,NAI5295102,상리(고성),경상남도
3202,NAI5295201,망림,경상남도
3203,NAI5295301,부포,경상남도
3204,NAI5295401,장치,경상남도
3205,NAI5295402,마르게,경상남도
3206,NAI5295403,갈망게,경상남도
3207,NAI5295404,상촌(고성),경상남도
3208,NAI5295501,하일,경상남도
3209,NAI5295502,수양,경상남도
3210,NAI5295503,가룡(경남),경상남도
3211,NAI5295601,가리미,경상남도
3212,NAI5295602,금단,경상남도
3213,NAI5295603,임포,경상남도
3214,NAI5295604,고연,경상남도
3215,NAI5295701,춘암,경상남도
3216,NAI5295702,맥전포,경상남도
3217,NAI5295704,동화(고성군),경상남도
3218,NAI5295801,병산,경상남도
3219,NAI5295802,판곡,경상남도
3220,NAI5295901,미룡,경상남도
3221,NAI5295902,용호,경상남도
3222,NAI5296101,하이,경상남도
3223,NAI5296103,두수,경상남도
3224,NAI5296105,사곡(고성),경상남도
3225,NAI5296301,월흥,경상남도
3226,NAI5296302,전땀,경상남도
3227,NAI5302001,통영,경상남도
3228,NAI5303201,동부,경상남도
3229,NAI5303801,무전동구터미널,경상남도
3230,NAI5923501,신안(전남),전라남도
3231,NAI5303802,무전동,경상남도
3232,NAI5924001,목리,전라남도
3233,NAI5304401,북신종로약국,경상남도
3234,NAI5924201,덕남(전남),전라남도
3235,NAI5304901,충무데파트,경상남도
3236,NAI5924301,박매,전라남도
3237,NAI5306301,해양대학,경상남도
3238,NAI5924302,도영동,전라남도
3239,NAI5306501,도천만복(A),경상남도
3240,NAI5306502,서독안경원,경상남도
3241,NAI5320101,장목,경상남도
3242,NAI5320401,하청,경상남도
3243,NAI5320701,한내,경상남도
3244,NAI5322401,옥포,경상남도
3245,NAI5325101,거제(고현),경상남도
3246,NAI5325102,거제(고현직행.경유),경상남도
3247,NAI5325103,밀역,경상남도
3248,NAI5327801,사곡(거제),경상남도
3249,NAI5331601,장승포,경상남도
3250,NAI5333001,가배,경상남도
3251,NAI5333002,율포(경남),경상남도
3252,NAI5333301,저구,경상남도
3253,NAI5333401,갈곶,경상남도
3254,NAI5333402,해금강,경상남도
3255,NAI5400001,신시도,전라북도
3256,NAI5403701,군산,전라북도
3257,NAI5403703,군산고속,전라북도
3258,NAI5406001,대야,전라북도
3259,NAI5407801,군산시청,전라북도
3260,NAI5410801,지곡,전라북도
3261,NAI5415001,군산대,전라북도
3262,NAI5416701,산북(양촌),전라북도
3263,NAI5416801,군산공항,전라북도
3264,NAI5430701,만경,전라북도
3265,NAI5434501,원평,전라북도
3266,NAI5434502,구월리,전라북도
3267,NAI5437901,김제,전라북도
3268,NAI5438301,시청사거리(김제),전라북도
3269,NAI5440201,김제역,전라북도
3270,NAI5450901,용안,전라북도
3271,NAI5451101,함열,전라북도
3272,NAI5452001,여산,전라북도
3273,NAI5457201,금마,전라북도
3274,NAI5457601,익산만남,전라북도
3275,NAI5457602,익산왕궁,전라북도
3276,NAI5463001,익산외환은행,전라북도
3277,NAI5463101,1공단사거리,전라북도
3278,NAI5466201,익산역,전라북도
3279,NAI5467401,익산,전라북도
3280,NAI5467402,익산고속,전라북도
3281,NAI5480801,호남제일문,전라북도
3282,NAI5487201,중동,전라북도
