,depCity,arrCity,routes
298,"('전라남도', '화순')","('전라남도', '함평')",1.0
299,"('전라남도', '함평')","('전라남도', '화순')",1.0
300,"('전라남도', '화순')","('경상북도', '칠곡')",
301,"('경상북도', '칠곡')","('전라남도', '화순')",
302,"('전라남도', '화순')","('경기도', '연천')",0.0
303,"('경기도', '연천')","('전라남도', '화순')",0.0
304,"('전라남도', '화순')","('충청남도', '예산')",0.0
305,"('충청남도', '예산')","('전라남도', '화순')",0.0
306,"('전라남도', '화순')","('충청북도', '청주')",
307,"('충청북도', '청주')","('전라남도', '화순')",
308,"('전라남도', '화순')","('전라북도', '정읍')",
309,"('전라북도', '정읍')","('전라남도', '화순')",
310,"('전라남도', '화순')","('경상북도', '경주')",0.0
311,"('경상북도', '경주')","('전라남도', '화순')",0.0
312,"('전라남도', '화순')","('경기도', '의정부')",
313,"('경기도', '의정부')","('전라남도', '화순')",
314,"('전라남도', '화순')","('전라남도', '곡성')",0.0
315,"('전라남도', '곡성')","('전라남도', '화순')",0.0
316,"('전라남도', '화순')","('전라남도', '보성')",1.0
317,"('전라남도', '보성')","('전라남도', '화순')",1.0
318,"('전라남도', '화순')","('전라남도', '무안')",
319,"('전라남도', '무안')","('전라남도', '화순')",
320,"('전라남도', '화순')","('강원도', '태백')",
321,"('강원도', '태백')","('전라남도', '화순')",
322,"('전라남도', '화순')","('충청남도', '아산')",
323,"('충청남도', '아산')","('전라남도', '화순')",
324,"('전라남도', '화순')","('경기도', '광명')",0.0
325,"('경기도', '광명')","('전라남도', '화순')",0.0
326,"('전라남도', '화순')","('경기도', '부천')",0.0
327,"('경기도', '부천')","('전라남도', '화순')",0.0
328,"('전라남도', '화순')","('충청북도', '영동')",
329,"('충청북도', '영동')","('전라남도', '화순')",
330,"('전라남도', '화순')","('경상북도', '영덕')",
331,"('경상북도', '영덕')","('전라남도', '화순')",
332,"('전라남도', '화순')","('경상북도', '영천')",0.0
333,"('경상북도', '영천')","('전라남도', '화순')",0.0
334,"('전라남도', '화순')","('강원도', '동해')",
335,"('강원도', '동해')","('전라남도', '화순')",
336,"('전라남도', '화순')","('경상북도', '김천')",
337,"('경상북도', '김천')","('전라남도', '화순')",
338,"('전라남도', '화순')","('경상북도', '구미')",
339,"('경상북도', '구미')","('전라남도', '화순')",
340,"('전라남도', '화순')","('경상남도', '하동')",
341,"('경상남도', '하동')","('전라남도', '화순')",
342,"('전라남도', '화순')","('서울', '서울')",1.0
343,"('서울', '서울')","('전라남도', '화순')",1.0
344,"('전라남도', '화순')","('강원도', '철원')",
345,"('강원도', '철원')","('전라남도', '화순')",
346,"('전라남도', '화순')","('전라북도', '김제')",
347,"('전라북도', '김제')","('전라남도', '화순')",
348,"('전라남도', '화순')","('강원도', '평창')",
349,"('강원도', '평창')","('전라남도', '화순')",
350,"('전라남도', '화순')","('충청북도', '옥천')",0.0
351,"('충청북도', '옥천')","('전라남도', '화순')",0.0
